class,g_reflection,i_reflection,speed,brightness,time_of_observance,volume
transport,2.5480250691432555,8.153200732875872,63.155369402442986,0.4299498442493833,44794,41.13417254854802
fighter,9.501309407384088,5.706948738087235,256.82473819954333,0.1828629156246914,80373,10.792665662328076
fighter,11.547268940801608,2.4450338333875137,512.4165332325098,0.1197507699503456,548407,13.25168647625765
cruiser,9.167092427111818,10.938478693970431,188.09725675307308,0.6554387804488784,475208,421.99149698954244
transport,6.23631268614124,9.006174361076177,62.94416681099695,0.4061888009182075,172592,49.23070540548095
fighter,12.377309789893108,5.473881764670883,27.25087328660046,0.17381941155272995,476679,10.1304640360675
fighter,7.189076179464707,7.276186375112721,173.45141775511976,0.19688485360004127,166679,10.379244649693156
fighter,6.719631340067713,5.093847854968361,247.55525146946064,0.17436474807222668,451619,11.95255870651015
transport,3.6510646561794595,8.021067208643682,62.21891937481007,0.5168846318033973,309720,42.68874865853244
fighter,9.064595789129426,5.287385113003641,417.58941913387713,0.19150015162190787,33424,10.812132629012053
cruiser,11.943762771008949,11.030913825183184,317.6519012917391,0.5021297834250261,373053,353.19256405088265
transport,4.19638809928617,7.939948213865877,63.285382745634806,0.3056830795536991,533595,40.68119594441892
cruiser,12.223421667996707,10.975806318643485,307.0482394419202,0.5006252575090855,109776,353.89120360155107
transport,3.9895923667678446,8.929113015609646,63.119564350851746,0.48075483990150725,159924,45.96197309848401
transport,2.8234534203492774,6.915771350040316,62.64798118356036,0.4676565490924131,471985,43.11908985440314
fighter,10.666371705023844,5.457976329234922,379.2725532808198,0.1616014991038835,28104,9.878538581266845
cruiser,15.619440353028116,8.0089349408947,319.08741124728897,0.4757573908088406,223467,490.0875505859958
cruiser,12.329337262884744,7.905595767005938,167.49008080565133,0.6699874958488483,161034,494.74216293017963
fighter,5.392608599093585,4.4493786989286574,512.8833733615189,0.18546065213312887,442069,11.244275317769034
fighter,9.105622889625748,3.5082541953382993,468.8491314898601,0.1922029764624032,66763,9.930165008521682
transport,5.664623019368174,7.057745426149892,62.92907391284059,0.44052492221983275,125300,41.70526224944378
transport,3.7384523997922874,6.818977363566315,62.6483222057296,0.4637557530992711,111111,43.05346407987744
transport,1.696823148316429,8.13304755427079,63.91379642612899,0.43769833985919504,21566,40.03038272711095
transport,5.677930805773743,9.085216083542646,63.25955500140069,0.3186210804968792,369855,43.61429402480386
transport,3.0064463020660908,8.921228778760701,62.31530330021497,0.44245386170339995,319824,42.04828539895713
transport,3.6568535473317034,7.899200659279902,62.118022629291815,0.3066363549423338,437864,41.96733416773859
transport,4.0854117063730016,9.025470078407636,62.74907857025435,0.5378804699121493,358440,49.337675584824645
fighter,10.14007507665198,6.231396255571992,487.64597924518375,0.17326730581546096,469427,12.964132442807328
cruiser,14.741165367264008,10.000167415896364,194.2583303509781,0.4074326979614576,438360,422.0085132255577
fighter,8.674583695397626,6.858649176302789,341.7935281566956,0.17463559102649445,151135,14.27481198012161
transport,2.9055660001264925,7.013362584362041,62.50343151621019,0.3247909217839097,61153,40.18857692523896
fighter,6.667557383494078,3.413419560061261,634.8851649186162,0.15000507653637352,310234,12.150980658631106
fighter,8.65739283877715,5.962721600079527,677.2256908776737,0.1172790155522833,43556,11.290044006282185
fighter,8.640316053141412,2.9608098415203696,214.06421356668568,0.1595518756847584,11061,11.03969702512167
transport,3.1834508715816976,9.145452671216475,62.123193469494296,0.44950860704525,546155,46.78938436513244
transport,2.7207091585768746,7.811585872868937,62.830642141213424,0.48270099365768104,179222,39.92821563045
fighter,10.416352516847306,2.8304867937163913,274.10776394626475,0.1080512635428913,421861,13.438680739259558
fighter,10.194576940483323,2.943725914608892,607.998932236523,0.13019762867793522,337231,11.867373812048033
fighter,7.129438143338853,3.740199922578054,334.95033598702065,0.14951537023546504,294344,9.711087419521968
cruiser,13.817153393529786,10.000808280807643,68.43819886582,0.6699052724267144,350573,353.2552628014524
cruiser,10.571279413892162,10.995848410245232,50.062758321276064,0.5374475632064628,64160,417.0911617463929
transport,3.4688000874095617,9.171384905992081,63.38493374927442,0.37582949985058667,341624,45.923416839612464
transport,4.591233191916508,7.991951140547563,62.80309460003761,0.4666135872034437,452818,43.93781926854881
cruiser,14.048489267111558,9.944792428690585,84.06317080215408,0.49525041867196573,447474,417.9869846770131
cruiser,15.53393446963383,8.996509518422458,152.2682999931217,0.45332088427385836,461570,468.06630554298096
transport,2.4186465217778434,9.00620344409014,63.10295715772182,0.4579270356454749,486374,39.74348943719283
transport,3.7932482681067077,7.840288071663561,62.98858478607533,0.5267754168433245,343623,45.852189034330365
transport,3.482287223184711,7.98295137195096,62.30768033454677,0.3586467274068934,301165,49.16170831814105
transport,2.1255892288520966,7.176545635570366,63.02739821948563,0.5212349770721652,293185,46.97839076164263
fighter,8.346771135238708,5.41017825180219,574.305845338551,0.10762267958036341,123142,13.878821104531513
transport,3.105077829351912,6.929301263384049,63.745278881966335,0.5672271714039779,387791,43.17987737529648
cruiser,8.163381555416883,10.282248468871595,502.380832919398,0.6653653356939735,36315,454.76565616764924
transport,2.6874766706464492,7.910558634666254,62.4423903961836,0.33074236677392926,298342,48.945727626496065
fighter,11.519348620960704,3.392675187837662,187.50161512074948,0.1716684118746441,275933,12.977131343129702
transport,3.329637421337974,6.91761109134474,62.91640186303795,0.4221069492725615,22288,42.044631363418944
transport,4.3336475500845415,8.178244475198353,62.200890405969055,0.4234201926438481,409464,43.56071436249875
cruiser,7.9926380247387,8.168355943085047,342.3414124164406,0.6943128549253912,161211,451.73537555245514
fighter,9.151988985589082,5.1555895770190165,142.85874953992843,0.19317970181822638,452670,13.759435901128334
transport,4.670840277807941,7.094556183641261,62.572633947365446,0.4927560526384904,560499,40.010763209109996
transport,3.5836795947686233,9.01200500462209,63.27780757554117,0.5289386064553432,43694,42.78468652746783
fighter,9.152008765262767,7.1547188271514175,442.91752505083224,0.13668228063392884,129113,10.567760794339803
transport,4.224252878951271,8.153371215833829,63.01447753426039,0.46160113063226055,158067,41.009952508028405
fighter,9.249788182627196,5.329094441086447,148.52097313620942,0.14790186277068,61424,14.365577336771373
fighter,11.331687939795618,4.529077086841733,335.701884024854,0.19734145167106198,119121,9.800527871530548
fighter,12.90625439858472,5.057441607821198,63.11356847164532,0.128167225448749,222988,9.844814724998624
transport,2.70431333424363,9.003203383687854,62.14387049931184,0.5071324675653357,39314,49.06446245239633
cruiser,13.75654255619397,9.954968914098062,369.46811209320157,0.7103496195700916,417523,496.008108621979
fighter,11.025045666835895,3.621078660664325,270.51405741570255,0.12071433193720993,374021,9.97302511178659
transport,2.859484718628641,6.9119430434892175,63.2340068464343,0.46627177718902146,471007,39.8273481268211
fighter,7.049419747085379,4.724095771665424,563.6059238742461,0.10842397932422598,499650,11.459112260977845
fighter,7.954409796376763,5.215049293650031,10.865758789567783,0.10837557685315982,70160,10.06590565070823
fighter,8.41495675570374,2.574091937730218,236.8775424728832,0.14431348016423845,356870,12.106566948008663
fighter,7.3164408150928315,3.9795419689443494,600.0373249880486,0.13615265058490433,162379,14.195263194981514
transport,3.436324932460424,7.890552466929194,62.31932058826424,0.5943710519436708,71571,43.640656012405074
cruiser,13.248377299506682,8.99302955279721,188.36556725523462,0.6151878043275864,435256,464.9332414008801
transport,2.699449118806651,6.944758505337797,62.33646044745906,0.4217654490560885,374011,44.36400123388514
fighter,12.621906263627224,5.3769334973667995,512.5364410219955,0.12534302282353682,161524,13.95689520437348
transport,3.8650636094788826,7.001835847862511,62.426164575430256,0.39349323356512145,546808,49.02067270579115
cruiser,9.873160184200291,11.024195052669365,120.89305812053972,0.5069393727026391,131621,314.76479243179324
fighter,8.040250974742134,4.442741799963185,358.37965390435824,0.10226737737773628,489210,10.03742486799286
transport,2.0308581164912183,8.930198706666836,62.19699168748619,0.34935515073442897,96971,40.03780567044144
transport,4.076073887500869,7.6913092505459995,63.142198501589206,0.4773615318787807,347850,43.77997021081409
transport,1.876223933347692,8.942433159637039,63.53557533772848,0.5131304821574528,343554,46.4624764474651
fighter,11.325871233121152,4.220757075699277,492.42753001214237,0.16994096668079473,209423,11.852076158638996
fighter,8.539335075082061,2.644356049975533,343.1928689900326,0.11079264894932339,326043,9.793593460379242
fighter,6.770094848932203,3.211920363186183,563.8958140986964,0.10851521994962282,314063,11.243827184936794
fighter,7.5274969456304035,4.348099271278001,199.3731374660989,0.10419554320331004,94638,10.268002118993708
fighter,9.233229969409594,2.242900955980103,145.2724329791986,0.10753595404174,469129,11.787007588160423
transport,4.728607410378785,9.028581165583004,62.72174898382225,0.33007456744827446,416252,42.25532827872032
transport,4.568588904626001,7.88385727839671,62.737083676485774,0.3295984912053198,127251,45.09516055836063
transport,3.636450772405012,7.090288965622986,62.382840645672985,0.39616145463154695,192476,48.911938877174094
transport,2.6700968189225427,7.0206925075213595,62.2065971014384,0.38774653118920355,303472,47.03856789965082
fighter,10.1936694165269,5.659225082442341,160.79561036551988,0.10274211103408355,7520,10.61104703234853
fighter,14.375999703832125,9.621417422162448,682.5752936219804,0.16392135000463726,260937,13.091185465843603
transport,5.074405941242431,7.0577583995960715,62.451015667932,0.47322854181710605,21959,39.791991576367124
fighter,9.466281653018456,4.473281079386417,403.05643974144806,0.13786742371753918,366977,11.731057074785422
fighter,11.663381692535225,5.037347058646761,313.5264789804482,0.16902434155186588,311649,9.580747716333555
transport,5.351342385267784,8.03327276424218,64.14299489242161,0.46666715027106775,520811,41.08737581978963
transport,2.611794347670217,6.956214732959179,62.38224963274873,0.33088670553554816,444652,42.169001160181296
fighter,6.261606515504228,10.050111049376248,444.68571937545215,0.18191389851447146,520749,11.254528422713145
fighter,10.972864314168252,2.8647024607768223,487.60938290475167,0.13135788391643213,565054,11.091322432057284
transport,4.195355384879889,9.065223793234878,62.65458458032348,0.3339317879054567,78720,41.66268338332368
cruiser,13.574964521962444,8.84602504519567,158.10465892490026,0.7397409495787785,349255,477.0174076659158
cruiser,14.388753483561914,8.018898164017566,107.78921419696469,0.6079732770096326,485959,429.8567800197805
fighter,8.574032373595564,2.4530726794600297,586.6793770571459,0.17125172832390606,355286,10.501616567288679
transport,2.4699114871364145,7.069466269248858,62.107919858444056,0.3942695577610213,9959,43.14979689175061
cruiser,13.929832958411643,9.045333193011377,156.98024871763846,0.5833020379033081,75640,339.8731629964414
transport,5.0083920325781826,6.886178923181154,62.06781602740397,0.4219366511349903,383941,39.932591609974196
transport,5.449075721100261,7.807742661610119,62.485414523224364,0.34480062515950616,478174,41.94463482758859
cruiser,10.869993718442952,10.180985338691508,276.8454468454803,0.4090781907773186,364309,310.7244334274604
transport,4.313997528959495,7.014896238461612,62.99550661018548,0.3254855318833581,141942,40.86733773135202
transport,3.162752740498294,7.119846102191548,62.1301853042265,0.43309495010213694,146192,44.01060496802031
cruiser,8.492215654118754,10.009529318687125,454.608897554462,0.5366859009024687,550946,376.0824536697099
transport,4.361388079363187,6.956236724468509,62.32089122328248,0.4512212509406224,490916,41.10106332891812
fighter,12.33460134231164,2.2244385815033785,547.6127836695246,0.16986792806770296,389376,13.681682732789513
transport,4.052293779583189,6.907263621475177,62.67385453541601,0.4729992854496765,470755,41.9355717412443
fighter,6.41433671360551,3.547848681617189,59.391774445350585,0.15756617142864532,465607,14.333704558052796
transport,3.443887645110947,8.024736000468199,63.16411244275573,0.5750592244602879,454302,41.981452049578344
cruiser,15.080703043288532,8.023251754919487,294.24662055416354,0.783335423230216,450003,394.94823492248565
fighter,7.025611432666771,2.4083346825812213,159.33796006233567,0.1443861471705294,370356,14.238366280631135
transport,4.908431447260472,7.952739174074449,62.114055450731314,0.42925272628484035,383040,46.10231725779468
fighter,6.9548421312395075,7.281691918873756,630.700339735131,0.1742119774849375,189176,9.654323964943814
cruiser,11.80824542313449,9.088787064840647,469.0589650703304,0.5557900991465655,311379,384.9860963728013
fighter,8.022418205668671,7.821463895495788,514.6609182242892,0.1445629649107239,347947,13.14541904944664
fighter,10.459303977318987,4.850688800843603,157.41209667314448,0.12888627634993105,137,10.01044525305053
fighter,8.926105196652863,6.431322299283799,95.70279325950754,0.1228400639921404,70809,11.015050402175115
cruiser,11.510584410199032,11.093297448293262,112.64675796241205,0.7353394562605476,108837,343.91218858897554
transport,3.2243422452326116,8.87784473445022,63.57892112809064,0.5519255770486504,85757,47.10730091779461
fighter,9.341864157011754,3.2399170908432358,253.755607216783,0.17932398084271492,537918,10.884789915863246
transport,3.379513284528049,9.08600187716619,62.058810098020004,0.4175140045173732,238017,44.30668873591841
fighter,8.638164179074666,4.120823329604611,481.92715720085863,0.13368380982580622,14536,12.970303619096232
fighter,7.776291512200114,2.290004947743073,524.1309778214886,0.10078066018054392,418403,10.150960436324008
cruiser,12.556447145249695,8.02408524785208,321.40764782138564,0.5109056399208343,170965,394.250307629591
fighter,9.771982287438457,5.831098295395307,202.02937826968773,0.10366363796549304,21082,13.069038599866333
cruiser,11.290320736914198,8.86902403295682,350.9764927566479,0.4458303487630255,145665,455.9107268801931
transport,2.076520728625042,7.068599110694477,63.069134094117764,0.3224289823900546,49400,46.25801253113607
fighter,7.9111389780425085,6.347713113590708,321.61371696534485,0.11983340874670556,57519,13.039162284087809
transport,4.772613218394408,7.99045338884734,63.262338805251474,0.486378816963974,419010,45.761760454957134
cruiser,13.019787992686144,10.113452916984942,287.1381034123449,0.6754273673510323,116908,445.1684892191852
cruiser,10.842568195071765,8.92192014705733,419.08361557939884,0.6789537785020756,221410,493.92108276722973
cruiser,10.889232701501195,9.966799235011518,11.423115708851467,0.4840420350513772,517487,450.2086535533919
cruiser,14.081522360434493,10.021435825673539,147.37562483693532,0.43499362815282605,47489,361.13639998717485
cruiser,13.694015969614775,8.847172719070134,20.768158913684637,0.5186443002283448,442938,335.87517471373354
cruiser,12.53965831366598,11.034684248253802,320.22050995263214,0.7353673705474829,494508,492.89284695430797
fighter,7.479578799614153,5.614767548505787,575.976916054031,0.13668451328721243,115533,12.814539375966213
fighter,8.947722269351997,5.264960417233583,347.50792389307645,0.1045704236203685,500568,10.356590991365394
cruiser,10.441793756782998,7.972265814070972,349.2085319970485,0.5940957984336175,522694,496.8820900434413
transport,3.4067807013672873,9.138769601667311,62.65649706201371,0.39914081902865023,551801,39.83109023089133
fighter,6.875327517731632,6.786389380137623,675.7999545808324,0.16066842066927617,505151,14.588927270820781
transport,5.11837514736548,9.093414438531065,62.19276913301971,0.40051633308563034,129492,47.13058458967443
transport,5.477043005496814,7.0271937368707835,62.77351298136181,0.591776497815824,256448,43.972986073143566
transport,3.015149106698455,7.952020167342361,62.24963408016542,0.5116642569384906,395791,43.1071799828177
transport,4.099418776836234,6.973302656907543,62.05618506920645,0.5746545889288934,403671,43.91789557923609
transport,2.208372063602419,8.942322669284644,62.98018583456904,0.3701916649503995,74492,48.66694652290716
transport,4.345311108981566,8.898876304287018,62.75378784982708,0.5503504720975738,528321,46.96903087905288
fighter,5.124330207953986,6.566715266481872,638.2832316990504,0.17706908858813172,193316,12.29003167840326
transport,4.193517875632498,6.948649412294043,63.11172299570314,0.4442834286718511,297795,46.81589951558628
fighter,6.377893103207599,5.470405099614421,254.22336066814484,0.11283859901126383,449670,12.22903985790997
transport,5.494248580329659,8.894980071398072,62.13930740078007,0.34192504864547046,426331,46.20819114662831
fighter,15.480117736199801,3.969380258556644,42.63788021452356,0.19512926828724514,351467,13.150729140520381
fighter,10.623368079679462,3.3930045937694535,125.8101841824026,0.15734294524593462,297743,10.06929413724544
cruiser,9.140405114853905,9.971568473414921,11.406077621908326,0.5664103772433731,224418,348.06049241745137
fighter,6.190662281927575,3.447446093863867,209.75076396681987,0.1681415564835991,564783,9.75311525380685
fighter,6.397696088063732,3.5751311259972014,523.7071097464923,0.1837129691459699,501971,13.270204141368536
fighter,7.809437977784395,4.347825997190494,643.0939929417682,0.18086127034952945,367741,10.10852859829017
fighter,13.968178206495397,5.0831152231109975,162.4486865990955,0.1606257950619247,29980,10.13972892975725
fighter,9.787804576127465,3.7325135442147186,88.83114870582901,0.13109045950519602,343458,12.875527230475962
fighter,10.693269768487204,7.08042373566164,589.3123929419837,0.10538476026426749,23491,12.295529437587225
fighter,12.305867222431157,3.6142156034329043,222.12137317306025,0.12132002610965105,335102,9.64450312295293
cruiser,9.637140904649382,10.088702370881895,59.07510364806871,0.5412587121253702,551240,362.91478015782934
transport,3.735042833890268,8.120521259889019,62.048234540181916,0.5068392555886126,193578,43.992693110345236
transport,4.511314374172823,7.038907781743029,62.14057292305226,0.5136155123074285,14745,43.22438992979421
cruiser,15.729503869262885,8.918126643826445,137.03581179856076,0.48918024104473923,229595,452.9620128202916
fighter,11.13781433181755,3.0923433991001144,81.17026291763285,0.11810629336069911,330284,11.906977616483614
transport,5.306101057422118,8.113590276172628,63.247003465702264,0.31123945342540554,392285,41.9148635439332
transport,3.9427574620805035,6.978658840131275,63.13073804285656,0.5846817085215235,360708,48.09199481140846
fighter,7.882242275086296,5.083883728573319,551.7835146305761,0.1183205784552784,421333,10.177809877288883
transport,5.232014758039992,6.925315558206334,62.38912775964227,0.36319826334778266,286065,45.854063193297314
transport,3.800819008175351,8.899495763776244,62.400663060729784,0.4262367820436498,431909,48.00292605903455
fighter,6.316372115979774,2.7208834304752108,484.0890794797827,0.13119095246967075,537502,10.257587889778959
fighter,13.686231550948781,6.2224391911243115,416.9543163175528,0.15558902638441602,385533,11.149667359823884
transport,3.8669186249735814,8.095820656575293,63.61611479501997,0.5982524340731368,126809,45.048146764952214
transport,2.862598182442061,7.890387915390403,64.25731647916284,0.5121592919389801,153821,48.824938782818215
cruiser,11.717323997301563,10.085001750954444,209.33112340069025,0.7810245403780094,303662,448.6813882954497
transport,4.192060569261659,9.01610516803638,63.1593222823323,0.4634695722912056,447505,48.95770733691372
fighter,5.840469734874152,4.407711268668477,277.6056151011558,0.1634673864747679,367053,13.867686748454508
transport,1.980728624150912,7.078505811258741,62.871473840345416,0.5064992766789906,220301,47.42912017863177
fighter,9.014077318492275,4.363021451838854,590.0872797018707,0.13958011925818042,437294,9.877788926662443
fighter,9.912001340916133,2.2158021149266247,613.269094709342,0.11721830128642136,155027,10.224060677435565
transport,3.1176538357881958,6.910004510044637,62.94743737089181,0.3523614524463857,499989,40.84667780676387
cruiser,13.955244552483917,11.196575466898276,234.83764115692682,0.560150954287472,338519,331.85007631124097
transport,1.8382532856348324,8.98619978659034,63.12717729161791,0.4502001434134393,362695,41.095693238121875
fighter,9.907517933119863,6.585106027887111,583.5455063686242,0.14955611909270602,88419,11.834469233676293
cruiser,13.151980437312874,9.003650691823225,102.33756981223985,0.7623351782590477,54314,475.7936387853771
transport,2.2181654117426803,8.82480899349692,62.99849121385579,0.5493126352344588,469571,46.5671272741055
cruiser,14.33756043417972,10.059997952860533,373.4608983166582,0.7676314118985894,429127,351.1861391541445
fighter,6.615751682612606,8.83906652389438,21.04970939746271,0.1876859521166724,28633,12.95752801270888
fighter,6.620878187386846,3.371685023332519,357.3746907985691,0.10002950067371683,290523,14.52697402411782
cruiser,13.003651866281475,8.995650766691863,61.07071408902064,0.4222378704847589,563837,487.7857399626709
transport,4.668001513984658,6.986217826745734,62.47952153991485,0.4216414942496518,1641,47.91075537167126
fighter,8.91231773643878,5.862659792299516,675.1492086394293,0.15234507983976708,46274,13.545412530932206
transport,4.833330023737912,9.175903500070556,62.22002496974059,0.5616997604548426,326441,48.12847604336743
transport,4.868783418810311,7.01359005076747,63.632786564223814,0.3009273641144124,246064,43.11984154430329
fighter,11.811601441840393,7.101449568931598,431.62399637671786,0.1612656841022481,449509,12.481174983767762
fighter,7.206047493870706,3.6840074544193113,194.82456827466083,0.14185052477140536,525983,11.927405476407351
transport,5.878539959528025,7.08555590935379,63.64833688432143,0.33455925058293595,321388,39.95243769406829
fighter,9.168028384053423,6.600604892826296,620.6524877870213,0.137333065933112,312236,11.949362941328964
transport,4.607195225798721,8.933470610201745,63.37720018731361,0.5813920941634427,539927,40.07099263577915
transport,2.4018505942565307,6.977470999578445,62.08359825785359,0.3049293170324776,401582,48.806814542124854
fighter,9.87684061331173,6.3626992149702115,330.54781988595255,0.19916410640741794,4890,14.381657488286859
fighter,13.92532755498877,2.0049109158468634,334.44532785848077,0.19865386327607026,279023,10.904356289932645
transport,3.9843852686802466,8.006297706435644,62.91560700203643,0.45106510842682396,371503,45.29478154008271
transport,2.494863303926975,6.902251844138418,62.46332666607239,0.576738541135059,432412,39.864733454570796
fighter,8.199948356395549,2.2576367846215577,468.433824524412,0.17539472817401275,32408,10.853956910787131
transport,4.9471287332493254,9.034242759356319,62.01287525806619,0.5655063088069079,316289,48.094158018203224
cruiser,8.286084149770959,10.19381648690092,52.09119865875617,0.48642706886521636,542035,318.02626269326
transport,2.0634460526845926,8.160733253739243,62.114083988584866,0.48405961237958717,515472,48.07927611680033
fighter,8.749151321430933,2.2793645465432464,470.4442444392156,0.11060387346424708,565625,13.447270656963003
transport,5.165893248687246,7.810362080851495,62.06265430646059,0.322686435783658,108333,41.93390669797553
fighter,8.09950560446604,3.0825546782428725,485.4507151051884,0.15835860929565637,515381,14.266578756961572
fighter,11.189962480894966,7.197936050435263,366.075849647143,0.1388389166906827,349667,13.26815592952859
fighter,6.372327655732674,7.253457739838164,262.925637617285,0.17527246129148988,465285,11.53866521820288
transport,3.0814036979246193,6.982985205777311,62.91933315996548,0.47419423733724264,65742,40.01558505727019
transport,4.159291299039185,7.1083742108629995,62.49621857242529,0.5310110157932084,406467,41.999828810810676
fighter,10.211642429676434,3.4075349851140055,468.04340722166546,0.14182564324536007,117660,12.640266135442829
transport,4.435993356175771,7.97085081412872,62.918918816258056,0.4213348054090136,341658,40.83058992127479
transport,4.292365104012246,9.13741075759014,62.83037848349439,0.33292935291487713,534228,46.897744976722336
cruiser,14.046821678529941,8.954525154452057,110.57150592907442,0.5520611014312978,529039,483.1276471143532
fighter,8.084448513972603,2.7705583026723675,273.5255117695012,0.17397191277780036,388702,12.768474032291945
transport,3.0519760494104258,6.844581547804406,62.22519617377429,0.5709776920805653,278797,41.97311277569165
transport,4.337624598560048,8.882015498830631,62.97372175158088,0.5811726904001726,419444,43.58312817599365
cruiser,12.630576616421541,10.960532761715339,224.07227213934678,0.44224029205960047,189221,401.69747190837177
fighter,10.616428420284745,2.694001890465171,136.45742800140508,0.11081091073406354,439279,14.08359577710678
transport,4.780486228113356,8.033064379649744,62.09159962296991,0.5852483260981797,312937,46.139992626910214
fighter,11.949686253234582,5.316271908654896,616.4972240775628,0.15383397652492417,305306,10.099871293454624
transport,4.689556918036381,7.969292021704268,63.0096281708468,0.47869275362041597,436567,42.968191308005636
cruiser,14.100142113808905,10.085533747287743,328.3503933233213,0.49969518992739115,492389,316.3874983481309
transport,2.2566184642961797,8.012211609560122,62.945235835558634,0.4260685290300138,133531,43.9475954761635
fighter,10.584339312371283,3.618283447191317,271.2118120996523,0.18526548609177054,531919,12.894890255194515
transport,4.548351767455031,7.110511885996053,63.48643167252119,0.42881061307093193,479201,48.08147338211174
transport,4.740991129223855,7.99017901902018,62.76400056302329,0.4164402542578229,176512,47.90180591832524
fighter,12.2398733725079,5.995969664777808,472.34188884357206,0.11841463106507401,58719,12.775037324642723
fighter,11.063497868607563,8.746378373206685,189.17751310895468,0.13787055635375872,322027,9.924577059443152
cruiser,9.341299192155759,8.952382492405212,69.08898062487096,0.7658790560561034,9825,317.1433537979677
transport,2.7498401270003576,7.147490861208621,63.182222278464934,0.30485187802767877,276061,47.08030121857412
transport,2.549405668890942,8.973748017961752,62.13154532806913,0.33458297713774193,535922,47.20470409085311
fighter,9.901730943398373,7.16212439986775,58.095068500891976,0.14506521861753252,395762,12.901908858067559
transport,3.5741315242259963,7.118834808611578,62.928158880749194,0.46967015317799143,435926,39.92655112634259
fighter,9.186049303903053,4.580780778535153,412.102111948224,0.10819513077435405,299594,12.178203088724528
fighter,8.27825556632923,8.353755603970097,268.1215609218705,0.13266102690518086,361911,13.905808696652347
transport,0.8608195037597102,8.01498844148452,62.29248637361705,0.3048964458039418,364601,46.15197244194596
